,id,neighbourhood,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,maximum_nights,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,price
4980,5602,Villa Urquiza,Entire home/apt,3,25,4/3/20,0.92,1,175,2/25/14,t,1.0,1,1,Real Bed,1200,1,550,120,t,f,flexible,f,f,1
4981,4680,San Nicolás,Entire home/apt,7,4,7/30/19,0.12,1,365,9/2/17,f,1.5,1,2,Real Bed,1500,1,300,40,f,f,flexible,f,f,1
4982,13249,Palermo,Entire home/apt,1,4,3/1/20,0.81,1,173,8/3/17,f,1.0,1,3,Real Bed,500,1,0,1125,t,f,moderate,f,f,2
4983,8088,Almagro,Entire home/apt,3,8,3/31/20,0.46,2,110,11/28/18,t,2.0,3,3,Real Bed,2095,3,2095,1125,f,f,strict_14_with_grace_period,f,f,4
4984,8885,San Nicolás,Entire home/apt,3,17,3/21/20,1.12,1,152,8/12/15,t,1.0,1,1,Real Bed,2095,1,0,1125,t,f,moderate,f,f,3
4985,13575,Balvanera,Entire home/apt,2,2,3/13/20,0.49,1,93,1/25/20,f,1.0,2,3,Real Bed,776,1,0,28,f,f,strict_14_with_grace_period,f,f,1
4986,13191,Constitución,Entire home/apt,2,6,3/25/20,1.12,1,175,12/28/19,f,1.0,1,1,Real Bed,950,1,0,1125,t,f,moderate,f,f,2
4987,13417,Retiro,Entire home/apt,1,6,5/30/20,1.21,1,0,1/17/20,f,1.0,1,1,Real Bed,0,1,0,28,t,f,flexible,f,f,3
4988,8211,Recoleta,Entire home/apt,1,13,8/27/19,0.71,1,83,3/19/16,f,1.0,0,1,Real Bed,0,1,0,90,t,f,strict_14_with_grace_period,f,f,2
4989,6214,Palermo,Entire home/apt,10,22,3/15/20,0.87,7,355,2/14/12,f,1.0,0,1,Real Bed,1744,2,697,1125,f,f,strict_14_with_grace_period,t,f,2
4990,1648,San Nicolás,Entire home/apt,7,25,10/14/19,0.5,1,362,2/9/15,f,1.0,1,3,Real Bed,0,2,385,90,f,f,flexible,f,f,1
4991,9252,Chacarita,Entire home/apt,2,3,12/16/19,0.31,1,0,3/3/17,f,1.0,1,1,Real Bed,500,1,0,15,f,f,flexible,f,f,1
4992,9914,Recoleta,Hotel room,1,2,11/13/19,0.16,46,365,8/1/16,f,2.5,1,14,Real Bed,0,2,837,1124,t,f,moderate,f,f,1
4993,11447,Recoleta,Entire home/apt,2,3,11/7/19,0.29,2,364,2/14/16,t,1.0,1,1,Real Bed,1046,1,0,1125,f,f,moderate,f,f,2
4994,7503,Recoleta,Entire home/apt,2,10,3/27/20,0.5,1,365,7/24/16,f,1.0,1,2,Real Bed,1046,2,349,30,t,f,flexible,f,f,3
4995,9981,Recoleta,Entire home/apt,2,21,2/21/20,1.47,6,364,4/11/15,f,1.5,1,1,Real Bed,2441,1,0,1125,t,f,moderate,f,f,4
4996,8811,Palermo,Entire home/apt,2,19,12/1/19,1.11,1,176,1/23/19,t,1.0,1,2,Real Bed,598,1,0,1125,t,f,moderate,f,f,2
4997,8363,Palermo,Entire home/apt,2,3,7/14/19,0.2,37,365,10/5/12,t,1.0,0,1,Real Bed,2441,2,1046,365,f,f,strict_14_with_grace_period,f,f,3
4998,10396,Colegiales,Entire home/apt,3,5,1/25/20,0.46,1,127,9/18/14,f,1.0,1,2,Real Bed,1397,1,698,1125,f,f,strict_14_with_grace_period,f,f,2
4999,13172,Recoleta,Entire home/apt,6,2,3/24/20,0.35,2,355,12/16/19,f,1.0,0,0,Real Bed,1046,1,0,1125,t,f,flexible,f,f,1
5000,10466,Palermo,Entire home/apt,2,27,3/14/20,2.1,2,74,11/24/16,t,1.0,1,1,Real Bed,600,1,0,30,f,f,strict_14_with_grace_period,f,f,1
5001,713,Palermo,Entire home/apt,2,36,10/8/19,0.43,3,365,1/28/13,f,1.0,1,2,Real Bed,0,1,0,1125,f,f,moderate,f,f,2
5002,3966,Almagro,Entire home/apt,5,10,8/10/18,0.27,1,359,4/14/16,f,1.5,1,2,Real Bed,750,1,0,1125,f,f,flexible,f,f,1
5003,4579,Recoleta,Entire home/apt,3,85,3/14/20,2.53,2,174,4/23/14,t,1.0,1,1,Real Bed,2790,1,697,90,f,f,moderate,f,f,4
5004,3617,Palermo,Entire home/apt,2,22,2/9/19,0.54,1,141,11/28/16,f,1.0,1,1,Real Bed,2095,1,0,1125,f,f,moderate,f,f,2
5005,3328,Retiro,Entire home/apt,14,26,1/1/20,0.67,1,294,6/9/16,t,1.0,0,2,Real Bed,2092,2,349,60,f,f,moderate,f,f,1
5006,4229,Palermo,Entire home/apt,4,5,8/17/17,0.14,2,359,1/12/15,f,1.0,0,1,Real Bed,550,1,0,1125,f,f,moderate,f,f,2
5007,1925,Palermo,Entire home/apt,1,14,3/12/20,0.27,1,294,4/6/13,t,1.0,2,1,Real Bed,1744,1,0,1125,f,f,strict_14_with_grace_period,f,f,3
5008,13760,Retiro,Entire home/apt,3,1,3/6/20,0.28,1,365,8/23/19,f,1.5,1,1,Real Bed,400,1,0,90,t,f,flexible,f,f,1
5009,7098,Chacarita,Entire home/apt,15,4,2/6/19,0.19,1,348,7/2/12,f,2.0,1,1,Real Bed,3499,2,1399,1125,t,f,flexible,f,f,2
5010,2833,Palermo,Entire home/apt,2,69,3/9/20,1.53,1,86,8/24/14,f,1.0,0,0,Real Bed,800,1,0,60,f,f,moderate,f,f,1
5011,1904,Recoleta,Entire home/apt,1,17,12/15/19,0.29,34,365,11/15/11,t,1.0,0,2,Real Bed,0,2,2441,765,t,f,flexible,f,f,4
5012,6394,Villa Crespo,Entire home/apt,3,2,11/19/18,0.09,1,359,4/20/18,f,1.5,0,1,Real Bed,1397,1,0,62,t,f,strict_14_with_grace_period,f,f,3
5013,7896,Recoleta,Entire home/apt,2,10,3/31/20,0.52,3,180,11/13/18,f,1.0,1,1,Real Bed,1395,1,0,1125,t,f,moderate,f,f,2
5014,13770,Palermo,Entire home/apt,7,2,6/1/20,0.73,9,0,5/29/14,t,1.0,1,1,Real Bed,1395,1,0,180,f,f,moderate,f,f,1
5015,8437,Retiro,Private room,7,2,2/27/19,0.12,11,179,12/21/15,f,2.0,1,1,Real Bed,1046,1,349,1125,f,f,strict_14_with_grace_period,f,f,1
5016,1314,Palermo,Entire home/apt,30,117,4/15/20,1.76,2,365,8/26/14,t,1.5,1,0,Real Bed,0,1,0,365,t,f,strict_14_with_grace_period,f,f,3
5017,9463,Recoleta,Entire home/apt,15,5,1/1/20,0.33,62,333,3/7/12,t,3.0,2,2,Real Bed,3487,1,0,1125,f,f,strict_14_with_grace_period,f,f,4
5018,11321,Palermo,Entire home/apt,1,14,2/25/20,1.3,3,179,6/12/14,t,1.0,0,1,Real Bed,1116,1,0,1125,t,f,flexible,f,f,3
5019,4778,Villa Crespo,Entire home/apt,4,46,3/12/20,1.44,14,250,10/18/14,t,1.0,1,2,Real Bed,1397,2,489,60,t,f,strict_14_with_grace_period,f,f,2
5020,4773,Palermo,Entire home/apt,2,21,12/23/19,0.64,14,85,1/31/14,t,1.0,1,1,Real Bed,1399,2,350,30,f,f,moderate,f,f,2
5021,1540,Núñez,Private room,3,62,3/8/20,1.25,2,251,12/24/14,t,1.0,1,1,Real Bed,350,1,350,15,f,f,moderate,f,f,1
5022,11418,Palermo,Entire home/apt,3,6,3/7/20,0.83,2,120,7/7/15,t,2.5,3,4,Real Bed,4533,4,697,35,f,f,strict_14_with_grace_period,f,f,4
5023,4168,Chacarita,Private room,3,1,5/20/18,0.04,1,90,3/4/17,f,1.0,0,1,Real Bed,300,1,0,1125,f,f,moderate,f,f,1
5024,12035,Recoleta,Entire home/apt,2,2,10/14/19,0.24,1,365,11/9/14,f,1.5,1,3,Real Bed,558,3,697,1125,t,f,moderate,f,f,3
5025,1167,Puerto Madero,Entire home/apt,2,66,3/20/20,0.94,1,360,5/12/14,t,1.5,1,0,Real Bed,2799,2,1050,1125,t,f,flexible,f,f,4
5026,5366,Almagro,Entire home/apt,2,6,12/4/18,0.21,1,0,7/17/17,f,1.0,1,1,Real Bed,0,1,0,190,f,f,moderate,f,f,1
5027,8223,Colegiales,Entire home/apt,4,6,6/13/19,0.33,3,330,6/8/14,f,1.0,1,3,Real Bed,1746,2,2095,1125,t,f,strict_14_with_grace_period,f,f,2
5028,11983,Belgrano,Entire home/apt,2,8,2/11/20,0.9,1,83,5/5/19,t,1.0,1,1,Real Bed,300,1,0,1125,t,f,flexible,f,f,1
5029,4801,Recoleta,Entire home/apt,2,82,3/3/20,2.49,1,362,9/30/17,f,1.0,1,2,Real Bed,1000,2,350,30,t,f,flexible,f,f,1
5030,11001,Recoleta,Entire home/apt,3,23,3/17/20,2.11,1,359,6/11/19,f,1.0,1,5,Real Bed,1395,2,697,1125,t,f,moderate,f,f,4
5031,487,Palermo,Entire home/apt,4,31,3/5/19,0.36,1,173,2/1/13,f,2.0,3,5,Real Bed,5587,4,1048,30,f,f,moderate,f,f,4
5032,654,San Telmo,Entire home/apt,3,4,12/31/19,0.2,2,359,11/8/10,f,2.0,2,4,Real Bed,1397,6,0,1125,f,f,strict_14_with_grace_period,f,f,4
5033,6882,San Nicolás,Private room,6,47,3/16/20,2.11,3,179,3/5/14,t,1.5,1,1,Real Bed,558,1,349,1125,f,f,strict_14_with_grace_period,f,f,1
5034,7501,Palermo,Entire home/apt,3,13,4/18/20,0.69,2,141,11/28/17,t,1.0,1,1,Real Bed,2793,1,0,1125,t,f,flexible,f,f,3
5035,8727,Balvanera,Entire home/apt,28,40,5/3/20,2.99,1,24,1/17/19,t,1.0,2,4,Real Bed,800,5,1247,1125,f,f,flexible,f,f,1
5036,12156,Palermo,Entire home/apt,5,6,1/3/20,0.76,5,359,9/29/19,f,1.5,2,3,Real Bed,2444,1,0,35,f,f,strict_14_with_grace_period,f,f,4
5037,8304,Palermo,Entire home/apt,7,5,3/9/20,0.28,6,0,6/8/11,f,1.0,0,1,Real Bed,1050,1,0,1125,t,f,strict_14_with_grace_period,f,f,2
5038,12100,Palermo,Private room,1,9,1/4/20,1.02,1,86,6/16/17,f,1.0,1,1,Real Bed,0,1,420,1125,f,f,moderate,f,f,1
5039,1346,Palermo,Private room,6,1,1/31/18,0.03,5,0,9/12/14,f,2.0,1,1,Real Bed,837,1,349,1125,f,f,moderate,f,f,1
5040,9847,Recoleta,Entire home/apt,2,1,9/8/19,0.1,1,262,5/10/17,f,1.5,1,2,Real Bed,2092,2,697,1125,f,f,moderate,f,f,3
5041,8166,Retiro,Entire home/apt,2,40,1/12/20,2.14,1,342,11/15/18,t,1.0,2,2,Real Bed,1397,1,0,1125,f,f,strict_14_with_grace_period,f,f,2
5042,3688,Colegiales,Entire home/apt,1,67,3/12/20,1.67,2,288,9/7/16,t,1.5,1,1,Real Bed,4533,1,0,365,t,f,strict_14_with_grace_period,f,f,4
5043,13735,Recoleta,Entire home/apt,1,2,3/26/20,0.61,1,86,1/4/15,f,1.0,1,2,Real Bed,1753,2,0,1125,f,f,flexible,f,f,2
5044,8869,Balvanera,Entire home/apt,1,29,2/26/20,1.74,4,350,2/1/16,t,1.0,3,3,Real Bed,1749,1,0,1125,t,f,moderate,f,f,3
5045,9367,Almagro,Entire home/apt,1,2,5/24/19,0.13,2,240,7/20/15,t,1.0,1,1,Real Bed,897,1,0,30,t,f,flexible,f,f,1
5046,8230,Palermo,Entire home/apt,4,7,2/2/20,0.41,1,319,8/30/18,f,1.0,0,1,Real Bed,0,1,0,365,t,f,strict_14_with_grace_period,f,f,3
5047,6169,Palermo,Entire home/apt,3,20,3/15/20,0.84,5,362,8/13/16,f,1.0,1,1,Real Bed,1395,1,0,1125,t,f,moderate,f,f,4
5048,4862,Recoleta,Entire home/apt,3,20,2/2/20,0.64,5,219,3/14/13,f,1.0,1,2,Real Bed,1255,2,349,1125,t,f,strict_14_with_grace_period,f,f,3
5049,54,Retiro,Entire home/apt,30,22,12/19/19,0.19,9,365,2/26/11,f,1.0,1,2,Real Bed,697,1,0,180,t,f,flexible,t,t,2
5050,5899,Balvanera,Entire home/apt,1,10,8/18/19,0.37,4,360,10/2/17,t,1.0,1,3,Real Bed,1399,1,0,1125,t,f,moderate,f,f,3
5051,13318,Palermo,Entire home/apt,2,1,3/3/20,0.27,3,365,8/11/15,t,1.0,0,2,Real Bed,1744,1,0,1125,t,f,moderate,f,f,2
5052,551,Palermo,Entire home/apt,3,12,7/19/16,0.14,3,0,3/25/13,f,1.0,1,3,Real Bed,1395,2,697,1125,f,f,strict_14_with_grace_period,f,f,4
5053,1246,Balvanera,Entire home/apt,10,7,9/21/18,0.1,1,327,8/29/12,f,1.0,1,1,Real Bed,1581,2,0,1125,f,f,moderate,f,f,3
5054,525,Palermo,Entire home/apt,2,145,3/31/20,1.75,4,160,3/9/13,t,1.0,1,3,Real Bed,2793,2,0,90,t,f,flexible,f,f,2
5055,2536,Recoleta,Entire home/apt,1,13,7/3/19,0.25,4,365,2/18/14,f,1.0,1,5,Real Bed,349,1,0,1125,f,f,moderate,f,f,3
5056,4557,Almagro,Entire home/apt,3,99,3/1/20,3.77,1,96,2/5/16,t,1.0,2,3,Real Bed,0,1,0,1125,t,f,flexible,f,f,1
5057,12524,Retiro,Private room,2,1,11/24/19,0.14,2,89,12/5/18,f,2.0,1,2,Real Bed,0,1,0,7,t,f,flexible,f,f,1
5058,9015,Almagro,Entire home/apt,1,1,4/5/19,0.07,1,0,6/6/16,f,1.0,2,3,Real Bed,1000,4,1500,30,f,f,flexible,f,f,1
5059,5775,Almagro,Entire home/apt,3,3,1/2/19,0.16,1,174,3/19/18,f,1.0,1,1,Real Bed,560,1,0,1125,f,f,flexible,f,f,2
5060,10005,Retiro,Entire home/apt,2,19,3/3/20,1.43,1,287,9/8/15,t,1.0,1,1,Real Bed,2095,1,0,220,t,f,strict_14_with_grace_period,f,f,1
5061,7145,Recoleta,Entire home/apt,2,26,11/8/19,1.22,1,89,3/17/16,t,1.0,1,1,Real Bed,1744,3,0,30,f,f,moderate,f,f,3
5062,2204,Retiro,Entire home/apt,2,2,11/20/17,0.06,1,0,3/17/15,f,1.0,1,2,Real Bed,1744,1,0,15,t,f,flexible,f,f,4
5063,4871,Núñez,Entire home/apt,2,2,3/25/18,0.07,7,84,2/12/15,f,1.0,1,3,Real Bed,1399,4,1399,32,f,f,flexible,f,f,3
5064,6211,Recoleta,Entire home/apt,1,44,2/16/20,1.77,1,84,5/25/18,f,1.0,1,0,Real Bed,1397,1,0,60,t,f,moderate,f,f,1
5065,6909,Monserrat,Entire home/apt,1,28,3/15/20,1.29,1,174,8/21/18,t,1.0,0,2,Real Bed,1048,1,559,1125,t,f,strict_14_with_grace_period,f,f,4
5066,11986,Colegiales,Entire home/apt,3,9,3/20/20,1.47,1,328,6/9/14,t,1.0,1,1,Real Bed,1051,1,0,95,t,f,strict_14_with_grace_period,f,f,2
5067,4779,Palermo,Entire home/apt,1,2,10/12/17,0.06,3,364,3/23/15,f,1.0,1,1,Real Bed,1744,1,0,1125,t,f,moderate,f,f,4
5068,3283,Belgrano,Entire home/apt,2,13,11/5/19,0.29,1,262,3/12/15,f,1.0,1,1,Real Bed,698,2,0,1125,t,f,moderate,f,f,2
5069,5674,Balvanera,Entire home/apt,5,12,12/18/18,0.45,2,0,3/3/17,f,1.0,1,1,Real Bed,0,1,0,31,f,f,strict_14_with_grace_period,f,f,2
5070,12304,Recoleta,Entire home/apt,4,2,1/11/20,0.34,2,268,10/20/19,f,1.0,1,3,Real Bed,1046,1,0,1125,t,f,strict_14_with_grace_period,f,f,4
5071,2624,San Telmo,Entire home/apt,2,28,10/31/19,0.84,1,359,8/12/15,f,1.0,2,3,Real Bed,0,1,0,365,t,f,moderate,f,f,2
5072,79,Palermo,Entire home/apt,2,97,12/22/19,0.88,2,360,4/6/11,f,1.0,1,1,Real Bed,3499,2,1399,180,f,f,strict_14_with_grace_period,f,f,4
5073,7774,Recoleta,Entire home/apt,3,13,3/9/20,0.7,1,359,1/19/17,f,1.0,2,2,Real Bed,1200,1,0,40,f,f,moderate,f,f,2
5074,9331,Chacarita,Private room,4,9,3/24/20,0.6,3,52,3/1/19,f,2.0,1,1,Real Bed,0,1,0,30,f,f,flexible,f,f,1
5075,5664,Almagro,Entire home/apt,15,1,10/21/18,0.05,1,0,2/15/17,f,2.0,2,3,Real Bed,800,6,800,1125,t,f,flexible,f,f,2
5076,6112,Palermo,Entire home/apt,2,28,1/8/20,1.11,1,359,10/20/11,t,1.5,1,1,Real Bed,1397,1,559,180,t,f,moderate,f,f,4
5077,13184,Belgrano,Entire home/apt,1,6,5/31/20,1.09,1,51,11/4/15,f,1.0,1,1,Real Bed,0,2,489,1125,t,f,strict_14_with_grace_period,f,f,3
5078,9563,Almagro,Entire home/apt,2,26,3/18/20,1.73,1,172,5/15/18,t,2.0,1,1,Real Bed,698,1,0,120,t,f,moderate,f,f,3
5079,236,Almagro,Private room,2,74,2/19/20,0.73,19,288,3/5/12,t,6.0,8,15,Real Bed,0,1,420,1125,f,f,strict_14_with_grace_period,f,f,1
5080,1270,Almagro,Entire home/apt,3,5,3/3/20,0.31,1,0,11/5/13,f,1.0,0,1,Real Bed,1187,1,0,1125,f,f,moderate,f,f,1
5081,1318,Almagro,Entire home/apt,4,80,11/6/19,1.17,3,359,11/4/13,t,1.0,1,1,Real Bed,1397,1,0,1125,f,f,flexible,f,t,3
5082,10429,Monserrat,Entire home/apt,2,25,3/18/20,2.17,2,173,2/27/16,t,1.0,1,1,Real Bed,1397,1,0,30,t,f,moderate,f,f,3
5083,3110,Puerto Madero,Entire home/apt,7,5,11/8/18,0.11,7,360,6/27/16,f,1.5,1,1,Real Bed,3499,3,0,1125,f,f,moderate,f,f,4
5084,3338,Puerto Madero,Entire home/apt,3,14,3/10/20,0.32,7,165,9/6/16,t,1.5,1,1,Real Bed,3429,1,0,15,t,f,flexible,f,f,4
5085,12063,Palermo,Entire home/apt,2,25,4/6/20,2.96,6,263,6/19/13,t,1.0,0,2,Real Bed,1397,1,0,30,t,f,moderate,f,f,3
5086,1750,Palermo,Entire home/apt,1,71,2/24/20,1.34,2,295,12/14/12,t,1.0,2,3,Real Bed,1746,1,0,1125,f,f,moderate,f,f,2
5087,11984,Colegiales,Entire home/apt,2,11,6/3/20,1.36,1,138,3/1/12,f,1.0,1,1,Real Bed,0,1,0,1125,t,f,flexible,f,f,2
5088,6852,Recoleta,Entire home/apt,3,30,4/16/20,1.33,12,280,4/4/11,f,1.0,1,0,Real Bed,1402,1,0,1125,t,f,moderate,f,f,2
5089,2532,San Telmo,Entire home/apt,3,38,9/15/19,0.77,2,359,1/7/16,f,1.0,1,2,Real Bed,1397,1,0,1125,f,f,flexible,f,f,3
5090,12448,Palermo,Entire home/apt,3,9,3/15/20,1.22,1,0,5/28/19,f,1.0,1,1,Real Bed,1186,1,0,60,f,f,strict_14_with_grace_period,f,f,3
5091,8470,San Nicolás,Entire home/apt,7,34,3/6/20,2.1,2,350,3/28/18,t,1.0,1,1,Real Bed,2000,1,0,60,f,f,strict_14_with_grace_period,f,f,2
5092,6355,Almagro,Entire home/apt,2,4,8/19/19,0.17,1,110,1/31/16,f,1.0,1,1,Real Bed,2099,1,0,30,f,f,moderate,f,f,4
5093,8591,Palermo,Entire home/apt,6,20,3/31/20,1.17,1,320,1/21/16,t,1.0,1,3,Real Bed,1397,1,0,1125,t,f,moderate,f,f,3
5094,10411,Villa Crespo,Entire home/apt,3,5,2/22/20,0.51,1,173,12/18/18,f,1.0,1,2,Real Bed,1819,1,0,1125,t,f,flexible,f,f,2
5095,11931,Palermo,Entire home/apt,3,15,2/24/20,1.76,2,82,12/26/17,f,1.0,2,3,Real Bed,701,1,0,30,f,f,flexible,f,f,3
5096,6496,Villa Crespo,Entire home/apt,5,19,2/20/20,0.8,1,359,8/1/16,t,1.0,1,1,Real Bed,766,1,0,1125,f,f,flexible,f,f,1
5097,11441,Retiro,Entire home/apt,5,2,9/23/19,0.21,1,0,5/29/16,f,1.0,1,1,Real Bed,1046,1,0,38,t,f,flexible,f,f,2
5098,8953,Balvanera,Entire home/apt,3,24,1/10/20,1.44,1,0,2/4/19,t,1.0,1,3,Real Bed,1259,1,0,1125,f,f,moderate,f,f,3
5099,321,Palermo,Entire home/apt,3,9,9/27/16,0.1,1,359,7/26/12,f,1.0,1,0,Real Bed,1746,1,0,1125,f,f,strict_14_with_grace_period,f,f,3
5100,1588,San Telmo,Entire home/apt,3,38,2/25/20,0.59,8,0,2/20/14,t,1.0,1,1,Real Bed,2441,1,697,1125,f,f,flexible,f,f,3
5101,6273,Palermo,Entire home/apt,15,2,9/17/18,0.09,1,113,10/2/13,f,1.0,0,1,Real Bed,0,1,0,36,f,f,moderate,f,f,2
5102,8875,Retiro,Entire home/apt,2,33,3/16/20,2.05,1,265,8/19/18,f,1.5,3,4,Real Bed,2441,6,2092,1125,f,f,moderate,f,f,4
5103,2476,San Nicolás,Entire home/apt,1,5,1/17/19,0.09,91,362,9/4/12,f,1.0,0,2,Real Bed,0,1,0,1125,f,f,strict_14_with_grace_period,f,f,3
5104,389,Palermo,Entire home/apt,3,25,5/4/20,0.27,26,365,3/15/11,f,1.0,1,2,Real Bed,0,3,0,1124,f,f,flexible,f,f,2
5105,10127,Palermo,Entire home/apt,3,18,3/7/20,2.19,7,195,4/30/19,t,1.0,0,1,Real Bed,2092,2,1046,1125,t,f,moderate,f,f,4
5106,10993,Recoleta,Entire home/apt,2,4,11/13/19,0.42,2,363,12/22/16,f,1.0,1,1,Real Bed,1046,1,0,1125,t,f,flexible,f,f,3
5107,8950,San Nicolás,Entire home/apt,4,29,3/10/20,1.75,1,86,11/6/14,f,1.0,2,2,Real Bed,0,1,0,60,t,f,moderate,f,f,2
5108,2497,Palermo,Entire home/apt,4,80,1/14/20,1.53,1,365,4/9/14,f,1.0,1,1,Real Bed,2092,1,1046,1125,t,f,strict_14_with_grace_period,f,f,2
5109,6817,Retiro,Entire home/apt,3,18,2/21/20,0.81,1,0,8/12/18,f,1.0,2,2,Real Bed,800,1,0,1125,f,f,moderate,f,f,1
5110,11503,Retiro,Entire home/apt,2,2,4/13/20,0.22,2,0,3/11/11,f,1.0,0,1,Real Bed,2092,1,0,1125,t,f,flexible,f,f,2
5111,12438,Puerto Madero,Entire home/apt,4,1,11/18/19,0.14,1,85,1/23/17,f,1.0,1,1,Real Bed,800,2,1000,1125,f,f,moderate,f,f,2
5112,1294,Palermo,Entire home/apt,2,27,2/26/20,0.4,1,0,7/12/13,t,1.0,2,2,Real Bed,1046,3,349,1125,t,f,moderate,f,f,3
5113,4740,Palermo,Private room,4,7,3/7/20,0.31,4,174,9/26/11,t,1.0,1,1,Real Bed,629,1,0,90,f,f,strict_14_with_grace_period,f,f,1
5114,6237,Recoleta,Entire home/apt,2,19,9/4/19,0.8,1,358,9/8/17,f,1.0,1,2,Real Bed,1000,1,0,1125,f,f,flexible,f,f,3
5115,13472,Belgrano,Entire home/apt,1,3,2/14/20,0.6,2,360,1/19/17,t,1.0,2,2,Real Bed,770,1,0,1125,f,f,strict_14_with_grace_period,f,f,2
5116,10400,Palermo,Entire home/apt,15,3,8/20/19,0.23,2,23,9/29/15,t,1.0,1,2,Real Bed,1744,3,1046,1125,t,f,moderate,f,f,4
5117,7608,Palermo,Entire home/apt,28,3,12/12/19,0.16,3,173,9/24/16,f,1.0,1,1,Real Bed,1397,1,0,90,t,f,flexible,f,f,4
5118,4945,Recoleta,Entire home/apt,5,18,2/29/20,0.58,1,98,10/28/17,t,1.5,2,3,Real Bed,3118,4,546,35,f,f,moderate,f,f,4
5119,13621,Monserrat,Entire home/apt,1,1,5/20/20,0.83,1,357,7/27/15,f,1.0,1,1,Real Bed,1399,2,2449,1125,f,f,flexible,f,f,3
5120,12653,Palermo,Entire home/apt,3,1,5/6/20,0.6,1,0,7/8/15,f,1.0,2,2,Real Bed,1976,1,0,1125,f,f,moderate,f,f,3
5121,6277,San Telmo,Private room,3,1,6/8/18,0.04,1,360,10/26/17,f,1.0,1,1,Real Bed,630,1,0,60,t,f,moderate,f,f,3
5122,10641,Palermo,Entire home/apt,3,7,3/11/20,0.6,3,159,6/18/17,t,1.5,2,3,Real Bed,2095,4,0,60,t,f,moderate,f,f,4
5123,7687,Monserrat,Entire home/apt,7,11,2/12/20,0.63,2,363,10/27/18,f,1.0,2,2,Real Bed,0,2,299,1125,f,f,strict_14_with_grace_period,f,f,1
5124,11233,San Telmo,Entire home/apt,3,1,8/4/19,0.09,17,359,4/16/15,f,1.0,0,1,Real Bed,1397,1,838,1125,t,f,flexible,f,f,2
5125,10889,Palermo,Entire home/apt,7,48,3/27/20,4.15,35,333,8/7/14,t,1.0,0,1,Real Bed,1744,2,697,1125,f,f,strict_14_with_grace_period,f,f,2
5126,7044,Palermo,Entire home/apt,1,58,3/17/20,2.84,36,359,8/25/11,f,1.5,1,1,Real Bed,841,2,701,365,f,f,super_strict_30,t,f,4
5127,12496,Palermo,Entire home/apt,3,5,4/2/20,0.66,1,179,11/30/14,f,1.5,1,1,Real Bed,3487,1,0,30,t,f,moderate,f,f,3
5128,5541,Balvanera,Private room,3,30,3/31/20,1.06,2,85,8/17/13,t,2.5,1,1,Real Bed,0,1,490,60,t,f,moderate,f,f,1
5129,12827,Palermo,Entire home/apt,3,8,3/14/20,1.4,1,360,1/12/16,f,1.0,1,1,Real Bed,3499,2,1399,20,t,f,strict_14_with_grace_period,f,f,3
5130,8248,San Nicolás,Entire home/apt,2,8,5/19/20,1.45,1,180,12/4/16,f,1.5,2,3,Real Bed,700,3,1500,1125,t,f,strict_14_with_grace_period,f,f,2
5131,1688,Núñez,Private room,3,16,4/30/18,0.26,1,359,2/22/15,f,1.5,1,1,Real Bed,3492,1,489,365,t,f,strict_14_with_grace_period,f,f,1
5132,8654,Recoleta,Entire home/apt,3,4,5/26/19,0.27,1,0,2/21/16,f,1.0,1,1,Real Bed,1046,1,0,30,t,f,flexible,f,f,3
5133,5873,Palermo,Entire home/apt,3,2,1/5/19,0.08,1,171,5/20/16,f,1.0,1,1,Real Bed,1395,2,0,30,t,f,moderate,f,f,3
5134,11023,Monserrat,Entire home/apt,1,25,12/31/19,2.21,1,82,11/25/16,f,1.0,1,2,Real Bed,223,1,223,1125,t,f,flexible,f,f,1
5135,7436,Liniers,Entire home/apt,2,14,3/8/20,0.69,6,173,9/9/16,t,1.0,1,1,Real Bed,700,3,500,60,f,f,strict_14_with_grace_period,f,f,2
5136,7825,Palermo,Entire home/apt,4,36,5/31/20,1.87,1,361,1/12/16,t,1.0,1,1,Real Bed,2102,1,0,1125,t,f,flexible,f,f,3
5137,10820,Palermo,Entire home/apt,1,1,9/17/19,0.11,4,295,10/29/17,t,1.0,1,1,Real Bed,2095,1,0,1125,f,f,moderate,f,f,2
5138,3666,Retiro,Entire home/apt,5,29,5/17/19,0.96,2,179,1/28/16,f,1.0,1,3,Real Bed,1046,2,488,1125,f,f,moderate,f,f,1
5139,5821,Belgrano,Entire home/apt,30,1,10/28/18,0.05,1,358,11/4/16,f,1.0,0,1,Real Bed,500,1,0,180,f,f,flexible,f,f,1
5140,4002,Palermo,Private room,1,18,3/6/20,0.46,1,184,1/3/17,t,1.0,1,1,Real Bed,78,1,0,1125,f,f,flexible,f,f,1
5141,6618,Palermo,Entire home/apt,2,23,12/11/19,1.03,1,80,2/14/16,t,1.0,1,0,Real Bed,1395,1,0,7,t,f,flexible,f,f,3
5142,9045,Palermo,Entire home/apt,1,6,6/30/19,0.45,2,0,9/1/16,f,1.0,1,1,Real Bed,450,1,0,1,f,f,flexible,f,f,1
